area,bedrooms,bathrooms,age,location,furnishing,parking,condition,price
1125.0,2,2,23,Metro City,Unfurnished,3,Good,3250000
2200.0,3,3,21,Tier-2 City,Unfurnished,2,Poor,10950000
1777.26,3,3,20,Metro City,Semi-Furnished,1,Good,10500000
1102.0,2,2,5,Rural Area,Unfurnished,2,Good,750000
2214.0,3,3,22,Tier-1 City,Semi-Furnished,2,Good,21850000
1420.0,2,2,2,Metro City,Fully Furnished,0,Good,9950000
1392.0,2,2,10,Metro City,Semi-Furnished,0,Good,13000000
499.0,6,5,5,Metro City,Fully Furnished,1,Good,8900000
900.0,2,2,19,Metro City,Fully Furnished,1,Excellent,5500000
1200.0,6,4,7,Metro City,Fully Furnished,1,Excellent,11000000
900.0,3,3,3,Tier-2 City,Semi-Furnished,1,Good,3250000
1411.0,3,3,23,Rural Area,Fully Furnished,1,Good,1250000
1525.0,3,3,4,Metro City,Semi-Furnished,1,Excellent,9000000
957.0,2,2,7,Metro City,Semi-Furnished,1,Good,5450000
1113.0,2,2,10,Metro City,Semi-Furnished,0,Good,7000000
1052.0,2,2,22,Metro City,Unfurnished,0,Good,5000000
720.0,3,3,22,Tier-1 City,Semi-Furnished,2,Good,5600000
2825.0,4,4,0,Metro City,Unfurnished,3,Excellent,25000000
1330.0,2,2,7,Tier-1 City,Unfurnished,3,Good,6700000
1116.0,2,2,12,Metro City,Fully Furnished,1,Good,5200000
1220.0,2,2,0,Metro City,Semi-Furnished,1,Good,6800000
1200.0,5,5,18,Metro City,Fully Furnished,2,Good,10000000
1350.0,4,4,7,Metro City,Unfurnished,2,Poor,14500000
2689.0,4,6,3,Metro City,Semi-Furnished,2,Good,24500000
2285.0,3,4,3,Metro City,Fully Furnished,1,Poor,16500000
530.0,1,1,12,Tier-2 City,Unfurnished,2,Good,900000
1009.0,2,2,0,Metro City,Unfurnished,2,Poor,5600000
1200.0,2,2,14,Metro City,Semi-Furnished,2,Good,5100000
1000.0,4,4,15,Metro City,Unfurnished,1,Good,12000000
1720.0,3,3,11,Metro City,Semi-Furnished,2,Good,10600000
1306.0,2,2,1,Metro City,Unfurnished,2,Excellent,5600000
600.0,6,4,20,Metro City,Fully Furnished,1,Good,10500000
1250.0,2,2,19,Metro City,Unfurnished,1,Good,6500000
1030.0,2,2,21,Metro City,Unfurnished,1,Excellent,4950000
5100.0,6,7,1,Metro City,Semi-Furnished,1,Good,22500000
907.0,2,2,3,Metro City,Fully Furnished,0,Good,3800000
1197.0,2,2,6,Metro City,Semi-Furnished,2,Good,4800000
1498.0,3,3,1,Metro City,Fully Furnished,1,Good,7500000
1730.0,3,3,8,Metro City,Unfurnished,1,Good,12000000
1500.0,3,3,10,Metro City,Unfurnished,0,Excellent,13900000
1920.0,3,3,2,Metro City,Unfurnished,1,Good,13400000
1567.2,3,2,16,Metro City,Unfurnished,1,Good,19000000
1200.0,5,5,2,Tier-1 City,Unfurnished,3,Excellent,5150000
1313.0,2,2,6,Metro City,Unfurnished,2,Excellent,6650000
4200.0,5,5,1,Metro City,Semi-Furnished,0,Good,24500000
1210.0,2,2,1,Metro City,Fully Furnished,1,Good,6400000
907.0,1,1,16,Metro City,Semi-Furnished,1,Good,3800000
850.0,2,2,12,Metro City,Unfurnished,1,Good,3500000
1846.0,3,3,10,Metro City,Fully Furnished,2,Good,14000000
1490.0,3,3,1,Metro City,Semi-Furnished,1,Excellent,7900000
3045.0,3,3,1,Metro City,Semi-Furnished,1,Good,17000000
1880.0,3,4,6,Metro City,Fully Furnished,0,Excellent,11000000
1350.0,3,2,3,Rural Area,Unfurnished,0,Excellent,850000
1174.0,2,2,0,Metro City,Fully Furnished,2,Good,7500000
660.0,1,1,0,Metro City,Semi-Furnished,1,Good,5400000
3758.0,3,3,16,Metro City,Semi-Furnished,2,Excellent,30000000
915.0,2,2,12,Metro City,Semi-Furnished,2,Good,3800000
1050.0,2,2,13,Metro City,Semi-Furnished,0,Good,3500000
1007.0,2,2,21,Metro City,Unfurnished,2,Good,6200000
1200.0,3,3,8,Metro City,Semi-Furnished,1,Good,9600000
1040.0,2,2,6,Metro City,Unfurnished,1,Good,5000000
540.0,1,1,16,Metro City,Unfurnished,1,Poor,2250000
1280.0,3,2,8,Metro City,Semi-Furnished,1,Poor,10000000
1350.0,2,2,12,Metro City,Semi-Furnished,0,Excellent,8900000
1437.0,2,2,16,Metro City,Semi-Furnished,1,Excellent,7100000
921.0,2,2,5,Metro City,Fully Furnished,1,Good,2950000
1180.0,3,3,4,Rural Area,Semi-Furnished,2,Good,650000
2266.0,3,3,1,Metro City,Fully Furnished,2,Poor,20700000
1080.0,2,2,5,Metro City,Fully Furnished,2,Excellent,3800000
1250.0,3,3,4,Metro City,Fully Furnished,1,Good,4300000
1125.0,4,4,13,Metro City,Unfurnished,0,Good,18000000
1120.0,2,2,3,Metro City,Unfurnished,0,Good,4300000
1100.0,2,2,4,Metro City,Fully Furnished,3,Good,5500000
3300.0,4,4,18,Metro City,Unfurnished,2,Good,60000000
1400.0,3,2,20,Metro City,Semi-Furnished,1,Excellent,4050000
1859.0,3,3,8,Metro City,Semi-Furnished,0,Good,10800000
1108.0,2,2,5,Tier-2 City,Unfurnished,2,Good,4150000
600.0,2,1,2,Metro City,Semi-Furnished,1,Good,6500000
1200.0,2,2,5,Metro City,Fully Furnished,2,Excellent,4450000
1835.0,3,3,6,Tier-2 City,Unfurnished,0,Excellent,4000000
1180.0,2,2,1,Metro City,Semi-Furnished,0,Good,7400000
2160.0,3,3,8,Metro City,Unfurnished,0,Good,16000000
1760.0,3,3,8,Metro City,Unfurnished,0,Excellent,12800000
921.0,2,2,5,Metro City,Fully Furnished,1,Poor,2950000
1200.0,3,2,15,Metro City,Unfurnished,1,Good,6600000
1520.0,2,2,6,Metro City,Semi-Furnished,1,Good,6200000
1200.0,4,4,20,Metro City,Unfurnished,2,Excellent,13000000
1550.0,4,4,1,Metro City,Semi-Furnished,2,Good,13000000
2000.0,3,3,6,Metro City,Semi-Furnished,1,Good,16500000
3000.0,4,4,5,Metro City,Fully Furnished,2,Good,26400000
510.0,6,4,6,Metro City,Semi-Furnished,1,Good,7000000
1141.0,2,2,11,Metro City,Unfurnished,1,Excellent,4900000
2250.0,4,4,3,Metro City,Unfurnished,1,Excellent,40000000
2000.0,3,3,22,Tier-1 City,Fully Furnished,1,Excellent,13050000
1416.0,3,3,9,Tier-2 City,Semi-Furnished,0,Good,3700000
600.0,1,1,7,Rural Area,Unfurnished,2,Good,500000
1599.0,3,3,8,Metro City,Fully Furnished,2,Excellent,8000000
1621.0,3,3,4,Metro City,Semi-Furnished,3,Good,7200000
1200.0,2,2,20,Rural Area,Semi-Furnished,0,Excellent,1200000
1500.0,3,4,6,Metro City,Semi-Furnished,1,Good,9900000
1705.0,3,3,22,Metro City,Semi-Furnished,0,Good,8500000
1039.0,2,2,7,Metro City,Unfurnished,1,Good,5000000
1296.0,2,2,8,Metro City,Unfurnished,0,Good,8300000
850.0,2,2,6,Metro City,Fully Furnished,1,Good,4250000
2800.0,3,3,15,Metro City,Semi-Furnished,1,Good,33000000
1010.0,2,2,9,Metro City,Fully Furnished,0,Good,4100000
360.0,1,1,8,Metro City,Semi-Furnished,1,Good,1700000
1200.0,6,6,7,Metro City,Unfurnished,1,Good,12000000
1349.0,2,2,3,Metro City,Semi-Furnished,1,Excellent,9700000
1260.0,2,2,3,Metro City,Fully Furnished,1,Good,6200000
1295.0,2,2,14,Metro City,Unfurnished,3,Good,6400000
1565.0,3,2,15,Tier-2 City,Unfurnished,1,Poor,1550000
1085.0,2,2,20,Metro City,Semi-Furnished,1,Good,4750000
1049.0,2,2,10,Metro City,Semi-Furnished,1,Good,5100000
1450.0,3,3,5,Metro City,Semi-Furnished,1,Excellent,7100000
1044.0,2,2,12,Metro City,Fully Furnished,0,Good,3600000
1329.0,3,2,17,Tier-2 City,Semi-Furnished,0,Excellent,1200000
1493.0,3,2,9,Metro City,Unfurnished,2,Excellent,9000000
1065.0,2,2,3,Metro City,Unfurnished,0,Excellent,4250000
4104.0,4,4,16,Metro City,Semi-Furnished,1,Good,36000000
1200.0,5,4,8,Metro City,Fully Furnished,1,Good,24000000
2250.0,3,3,18,Metro City,Fully Furnished,3,Good,11300000
1425.0,3,3,5,Metro City,Semi-Furnished,2,Excellent,5500000
1215.0,2,2,1,Metro City,Fully Furnished,3,Excellent,4500000
1550.0,3,3,0,Metro City,Semi-Furnished,1,Good,6450000
2560.0,3,3,3,Tier-1 City,Fully Furnished,1,Excellent,20550000
1075.0,2,2,1,Metro City,Semi-Furnished,0,Excellent,5350000
1200.0,4,4,14,Metro City,Fully Furnished,0,Poor,30000000
1605.0,3,3,7,Metro City,Semi-Furnished,0,Excellent,26000000
1025.0,2,2,6,Metro City,Unfurnished,0,Good,5400000
1995.0,3,3,6,Metro City,Fully Furnished,1,Good,10000000
1330.0,3,2,7,Metro City,Fully Furnished,1,Good,4800000
1147.0,2,2,20,Metro City,Semi-Furnished,2,Good,6000000
1290.0,3,3,12,Metro City,Semi-Furnished,0,Excellent,4500000
2424.0,3,3,17,Metro City,Semi-Furnished,1,Good,9000000
965.0,2,2,12,Metro City,Semi-Furnished,2,Good,5400000
1065.0,2,2,21,Tier-1 City,Semi-Furnished,1,Good,2350000
1300.0,2,2,9,Metro City,Fully Furnished,1,Excellent,7900000
1130.0,2,2,16,Tier-2 City,Unfurnished,1,Poor,1450000
1325.0,3,2,3,Tier-1 City,Semi-Furnished,0,Good,6900000
1400.0,3,2,2,Metro City,Semi-Furnished,0,Excellent,7300000
1560.0,3,2,6,Tier-1 City,Unfurnished,2,Excellent,4000000
1215.0,2,2,22,Rural Area,Semi-Furnished,2,Excellent,1050000
1255.0,3,2,19,Metro City,Fully Furnished,2,Excellent,9000000
1165.0,2,2,6,Metro City,Unfurnished,1,Excellent,5200000
1150.0,2,2,5,Metro City,Unfurnished,0,Good,5700000
550.0,1,1,11,Metro City,Unfurnished,2,Good,1600000
1690.0,4,3,16,Metro City,Fully Furnished,2,Good,8000000
1504.0,3,2,8,Metro City,Fully Furnished,2,Good,10200000
1093.0,2,2,9,Metro City,Fully Furnished,1,Excellent,3300000
950.0,2,2,4,Metro City,Unfurnished,1,Poor,3200000
1460.0,3,3,8,Metro City,Fully Furnished,1,Good,7300000
1200.0,5,4,3,Rural Area,Semi-Furnished,1,Excellent,1000000
1200.0,2,2,3,Tier-2 City,Semi-Furnished,1,Good,2000000
1197.0,2,2,6,Tier-2 City,Unfurnished,2,Good,1700000
1350.0,3,2,14,Metro City,Unfurnished,2,Good,5450000
2060.0,3,3,1,Metro City,Semi-Furnished,0,Good,14000000
1350.0,3,2,6,Metro City,Semi-Furnished,0,Excellent,7500000
1093.0,2,2,9,Rural Area,Fully Furnished,1,Excellent,500000
1400.0,3,2,2,Metro City,Unfurnished,1,Good,7800000
1230.0,2,2,14,Tier-1 City,Semi-Furnished,1,Good,5350000
1200.0,2,2,6,Metro City,Fully Furnished,1,Poor,20000000
583.0,1,1,8,Metro City,Fully Furnished,1,Good,2700000
1919.0,3,3,11,Tier-1 City,Fully Furnished,1,Excellent,6450000
545.0,2,1,7,Rural Area,Fully Furnished,0,Poor,500000
925.0,1,1,0,Tier-1 City,Semi-Furnished,2,Excellent,2950000
600.0,3,4,0,Metro City,Unfurnished,0,Good,7000000
2856.0,4,5,12,Rural Area,Unfurnished,1,Excellent,1350000
2100.0,4,4,19,Metro City,Fully Furnished,1,Poor,15000000
1564.0,3,3,3,Metro City,Fully Furnished,2,Excellent,10000000
686.0,1,1,5,Metro City,Fully Furnished,2,Good,6250000
2475.0,3,4,1,Tier-1 City,Fully Furnished,1,Excellent,21700000
1044.0,2,2,3,Metro City,Fully Furnished,2,Poor,8500000
1482.0,3,2,17,Metro City,Unfurnished,1,Excellent,8350000
1000.0,2,2,11,Metro City,Fully Furnished,1,Excellent,8000000
1650.0,3,3,17,Metro City,Semi-Furnished,0,Good,15000000
2650.0,3,3,9,Tier-1 City,Unfurnished,3,Poor,9250000
1100.0,2,2,2,Metro City,Fully Furnished,1,Good,5200000
1490.0,3,2,11,Metro City,Semi-Furnished,0,Good,5950000
1250.0,2,2,12,Metro City,Unfurnished,0,Good,3300000
1100.0,2,2,13,Metro City,Fully Furnished,1,Excellent,5500000
1454.0,3,3,3,Metro City,Unfurnished,1,Good,7150000
1200.0,2,2,8,Rural Area,Semi-Furnished,1,Good,650000
1240.0,3,3,2,Rural Area,Fully Furnished,1,Excellent,900000
1830.0,3,2,3,Metro City,Unfurnished,1,Good,11300000
3870.0,4,4,0,Tier-1 City,Unfurnished,1,Poor,24350000
1707.0,3,3,13,Tier-1 City,Unfurnished,1,Excellent,8650000
1200.0,5,4,3,Tier-1 City,Semi-Furnished,1,Poor,23150000
1400.0,2,2,12,Tier-2 City,Fully Furnished,0,Good,6500000
2000.0,3,3,11,Metro City,Semi-Furnished,1,Good,14500000
1024.0,2,2,0,Metro City,Fully Furnished,0,Good,4200000
1894.0,3,3,7,Metro City,Unfurnished,2,Good,11500000
1190.0,2,2,4,Tier-1 City,Fully Furnished,3,Good,2700000
1475.0,3,3,5,Metro City,Unfurnished,0,Poor,8000000
1559.0,3,3,15,Metro City,Fully Furnished,1,Excellent,6200000
600.0,4,4,12,Rural Area,Unfurnished,1,Good,1150000
1400.0,3,2,4,Tier-1 City,Unfurnished,0,Excellent,4000000
1350.0,3,3,16,Tier-2 City,Unfurnished,1,Good,1900000
1015.0,2,2,3,Metro City,Fully Furnished,1,Good,2600000
946.0,2,2,0,Metro City,Unfurnished,3,Good,3800000
850.0,2,1,19,Rural Area,Semi-Furnished,2,Good,500000
600.0,3,2,1,Metro City,Semi-Furnished,0,Excellent,3000000
810.0,4,4,1,Tier-2 City,Fully Furnished,2,Poor,2050000
1095.0,2,2,3,Metro City,Fully Furnished,0,Excellent,6000000
1738.0,3,3,20,Metro City,Semi-Furnished,1,Good,11000000
1240.0,4,4,8,Rural Area,Fully Furnished,2,Poor,1450000
1180.0,2,2,1,Metro City,Fully Furnished,2,Excellent,4200000
1282.0,3,2,0,Metro City,Fully Furnished,0,Excellent,4850000
3600.0,7,7,3,Metro City,Semi-Furnished,1,Good,16000000
940.0,2,2,17,Metro City,Fully Furnished,2,Poor,5000000
1600.0,3,2,18,Metro City,Fully Furnished,1,Excellent,6500000
660.0,2,1,14,Metro City,Fully Furnished,0,Excellent,1800000
1020.0,2,2,3,Metro City,Unfurnished,1,Poor,4100000
1300.0,1,1,15,Metro City,Semi-Furnished,1,Excellent,20000000
2500.0,4,5,6,Metro City,Semi-Furnished,0,Good,32500000
1035.0,2,2,1,Metro City,Unfurnished,2,Excellent,3100000
1445.0,3,2,0,Tier-1 City,Semi-Furnished,2,Good,5600000
2475.0,3,4,4,Metro City,Unfurnished,2,Excellent,33200000
4200.0,4,4,9,Metro City,Unfurnished,1,Good,42000000
1200.0,3,3,9,Metro City,Fully Furnished,2,Good,7200000
1500.0,3,3,2,Tier-1 City,Semi-Furnished,0,Excellent,6400000
1075.0,2,2,2,Metro City,Fully Furnished,2,Excellent,4850000
708.0,2,1,8,Tier-2 City,Fully Furnished,1,Good,2500000
3360.0,4,5,24,Metro City,Semi-Furnished,0,Good,22500000
1250.0,2,2,12,Metro City,Semi-Furnished,2,Good,7900000
1030.0,2,2,18,Metro City,Semi-Furnished,2,Excellent,5500000
1542.0,3,3,4,Metro City,Semi-Furnished,1,Good,9800000
1000.0,4,4,7,Metro City,Unfurnished,2,Good,13000000
702.0,1,1,0,Tier-1 City,Semi-Furnished,1,Good,3550000
1392.0,2,2,10,Tier-2 City,Unfurnished,1,Good,2900000
1061.0,2,2,3,Metro City,Unfurnished,2,Good,5500000
993.0,2,2,21,Metro City,Semi-Furnished,1,Excellent,4550000
1095.0,2,2,4,Metro City,Semi-Furnished,2,Good,3500000
1235.0,2,2,4,Metro City,Semi-Furnished,1,Excellent,14000000
2388.0,3,4,7,Tier-1 City,Fully Furnished,1,Poor,16150000
1250.0,2,2,6,Metro City,Unfurnished,2,Poor,8500000
1220.0,3,3,19,Metro City,Semi-Furnished,0,Poor,5600000
1525.0,3,2,19,Metro City,Semi-Furnished,2,Good,6300000
1490.0,3,2,9,Metro City,Fully Furnished,0,Good,5950000
1333.0,2,2,13,Rural Area,Unfurnished,1,Good,800000
1596.0,3,3,7,Metro City,Semi-Furnished,2,Excellent,11800000
900.0,4,4,4,Tier-1 City,Semi-Furnished,1,Good,4600000
1225.0,2,2,8,Tier-1 City,Fully Furnished,1,Excellent,2600000
1350.0,3,3,2,Metro City,Unfurnished,0,Poor,4700000
1270.0,2,2,11,Metro City,Semi-Furnished,0,Good,5200000
1460.0,3,2,4,Metro City,Fully Furnished,2,Good,6500000
890.0,2,2,14,Rural Area,Unfurnished,1,Good,500000
1350.0,6,4,14,Metro City,Unfurnished,2,Excellent,20300000
1555.0,3,3,15,Metro City,Semi-Furnished,2,Good,7500000
1244.0,8,6,5,Metro City,Fully Furnished,0,Good,13000000
545.0,2,1,11,Metro City,Semi-Furnished,1,Excellent,2700000
4190.0,4,4,4,Metro City,Semi-Furnished,2,Good,32500000
2087.01,3,4,9,Tier-1 City,Semi-Furnished,2,Excellent,9300000
1250.0,3,3,1,Metro City,Semi-Furnished,1,Good,4100000
1200.0,4,4,10,Tier-2 City,Semi-Furnished,0,Excellent,8350000
1100.0,2,2,21,Metro City,Semi-Furnished,1,Good,4700000
1157.0,3,2,4,Metro City,Semi-Furnished,1,Good,7400000
1450.0,3,2,10,Metro City,Semi-Furnished,2,Good,8500000
500.0,1,1,1,Tier-1 City,Fully Furnished,1,Good,750000
3000.0,3,4,0,Metro City,Semi-Furnished,1,Excellent,23500000
1917.0,3,3,5,Metro City,Semi-Furnished,1,Good,12200000
1690.0,3,3,11,Metro City,Fully Furnished,1,Good,7500000
1240.0,2,2,0,Metro City,Semi-Furnished,1,Poor,4300000
1374.0,3,3,0,Metro City,Semi-Furnished,0,Excellent,6800000
1204.0,2,2,10,Metro City,Semi-Furnished,1,Excellent,3850000
965.0,2,2,22,Metro City,Unfurnished,1,Good,3400000
2215.0,3,3,2,Metro City,Fully Furnished,1,Poor,27500000
1310.0,3,2,21,Metro City,Unfurnished,1,Good,8500000
1401.0,3,3,15,Tier-2 City,Semi-Furnished,1,Poor,3100000
985.0,2,2,2,Metro City,Semi-Furnished,1,Excellent,5800000
1180.0,2,2,10,Metro City,Semi-Furnished,0,Good,3900000
1125.0,2,2,9,Rural Area,Semi-Furnished,2,Excellent,600000
1820.0,3,3,20,Metro City,Unfurnished,2,Good,9300000
1000.0,2,2,18,Metro City,Fully Furnished,1,Good,6000000
1260.0,1,1,16,Metro City,Fully Furnished,0,Good,4100000
2292.0,3,2,13,Metro City,Semi-Furnished,1,Good,28500000
1086.0,2,2,2,Metro City,Semi-Furnished,1,Good,4450000
630.0,1,1,1,Metro City,Fully Furnished,1,Good,4700000
823.0,2,2,7,Rural Area,Semi-Furnished,1,Good,700000
1160.0,2,2,5,Tier-2 City,Unfurnished,2,Excellent,1300000
1600.0,3,3,0,Metro City,Fully Furnished,1,Good,12500000
550.0,2,1,18,Metro City,Fully Furnished,1,Excellent,1500000
1050.0,2,2,4,Tier-1 City,Semi-Furnished,1,Excellent,3300000
2072.0,3,3,2,Metro City,Unfurnished,2,Excellent,10800000
1395.0,2,2,9,Metro City,Fully Furnished,1,Good,6350000
5000.0,4,5,9,Metro City,Semi-Furnished,1,Poor,25000000
1221.0,3,3,7,Tier-1 City,Semi-Furnished,2,Good,5250000
1194.0,2,2,12,Metro City,Semi-Furnished,1,Good,5700000
1073.0,2,2,16,Metro City,Semi-Furnished,0,Good,7200000
1150.0,2,2,9,Rural Area,Unfurnished,2,Poor,800000
1250.0,3,2,13,Metro City,Semi-Furnished,0,Good,6900000
2559.0,3,3,8,Tier-1 City,Semi-Furnished,1,Good,26750000
3496.0,4,4,20,Metro City,Fully Furnished,1,Excellent,26200000
1269.0,3,2,16,Metro City,Unfurnished,1,Good,6300000
1450.0,3,2,3,Metro City,Fully Furnished,1,Good,6350000
1500.0,1,1,15,Metro City,Semi-Furnished,2,Good,3750000
1200.0,2,2,3,Tier-2 City,Fully Furnished,1,Good,2000000
1200.0,6,4,18,Metro City,Unfurnished,1,Good,13500000
1400.0,3,2,2,Metro City,Semi-Furnished,1,Good,5500000
1281.0,2,2,4,Metro City,Fully Furnished,0,Good,7400000
1315.0,2,2,1,Metro City,Unfurnished,1,Good,8500000
1278.0,3,3,0,Metro City,Unfurnished,2,Good,6250000
600.0,4,4,0,Metro City,Unfurnished,2,Good,6500000
3000.0,7,6,13,Tier-1 City,Unfurnished,2,Good,11400000
1852.0,3,2,9,Metro City,Semi-Furnished,3,Good,9500000
1760.0,3,3,1,Metro City,Unfurnished,1,Excellent,13900000
1149.0,2,2,2,Tier-2 City,Semi-Furnished,0,Good,5000000
1689.0,3,3,15,Metro City,Unfurnished,0,Good,10300000
1540.0,3,2,3,Metro City,Semi-Furnished,1,Good,4000000
845.0,2,2,1,Metro City,Semi-Furnished,0,Good,3200000
2800.0,4,4,4,Rural Area,Unfurnished,1,Good,3300000
1800.0,3,3,6,Metro City,Semi-Furnished,1,Good,8000000
600.0,1,1,10,Metro City,Unfurnished,1,Good,4300000
2845.0,5,5,12,Metro City,Unfurnished,2,Good,14000000
1320.0,3,3,1,Tier-1 City,Fully Furnished,1,Good,18400000
1335.0,3,2,10,Metro City,Semi-Furnished,2,Excellent,7350000
1537.0,3,3,10,Rural Area,Fully Furnished,1,Excellent,1750000
1645.0,3,3,0,Tier-2 City,Semi-Furnished,1,Good,3150000
900.0,2,2,15,Metro City,Semi-Furnished,1,Excellent,4100000
1853.0,3,3,17,Rural Area,Unfurnished,0,Good,650000
1215.0,2,2,15,Metro City,Unfurnished,1,Excellent,3900000
1886.0,3,3,7,Tier-1 City,Fully Furnished,1,Good,17000000
943.0,2,2,4,Metro City,Unfurnished,1,Good,4800000
886.0,4,4,4,Metro City,Semi-Furnished,1,Good,12000000
1128.0,2,2,16,Metro City,Unfurnished,1,Good,6700000
1200.0,5,4,10,Tier-2 City,Fully Furnished,1,Good,6400000
1670.0,3,2,5,Rural Area,Fully Furnished,1,Excellent,950000
1200.0,3,2,1,Metro City,Unfurnished,1,Good,12000000
1376.0,2,2,12,Metro City,Unfurnished,1,Good,12400000
1630.0,3,2,2,Metro City,Unfurnished,1,Good,9800000
1267.0,2,2,15,Tier-2 City,Unfurnished,1,Good,4050000
1480.0,2,2,13,Metro City,Semi-Furnished,1,Poor,8000000
1116.0,2,2,21,Tier-1 City,Unfurnished,1,Excellent,3350000
1275.0,2,2,24,Metro City,Semi-Furnished,0,Good,7300000
2006.0,3,3,1,Tier-1 City,Fully Furnished,0,Good,20550000
1080.0,2,2,11,Metro City,Semi-Furnished,1,Good,5500000
1659.0,3,3,11,Metro City,Unfurnished,2,Good,13500000
1277.5,2,2,16,Tier-1 City,Semi-Furnished,1,Excellent,7400000
900.0,4,4,4,Metro City,Unfurnished,1,Excellent,17500000
1045.0,2,2,3,Metro City,Semi-Furnished,2,Excellent,4050000
1570.0,3,3,6,Tier-2 City,Semi-Furnished,2,Poor,4050000
3500.0,4,5,18,Tier-2 City,Fully Furnished,1,Good,14850000
1252.0,3,3,0,Metro City,Fully Furnished,0,Excellent,6300000
1824.0,3,3,15,Metro City,Fully Furnished,1,Excellent,12500000
1100.0,2,2,13,Metro City,Unfurnished,1,Good,9000000
1275.0,3,3,2,Metro City,Semi-Furnished,1,Good,4100000
800.0,2,2,8,Metro City,Semi-Furnished,1,Good,4000000
1275.0,3,3,18,Metro City,Semi-Furnished,2,Excellent,7000000
1366.0,2,2,5,Metro City,Unfurnished,0,Good,8300000
925.0,2,2,22,Metro City,Semi-Furnished,1,Good,5100000
1140.0,2,2,13,Metro City,Fully Furnished,1,Good,3900000
1033.0,2,2,3,Tier-2 City,Fully Furnished,0,Good,1850000
1000.0,7,7,4,Metro City,Semi-Furnished,2,Good,25000000
500.0,1,2,1,Tier-2 City,Fully Furnished,3,Poor,3500000
3496.5,3,3,13,Metro City,Fully Furnished,1,Excellent,23750000
1500.0,2,2,6,Metro City,Semi-Furnished,0,Excellent,11500000
1246.0,2,2,17,Metro City,Semi-Furnished,1,Good,6450000
1020.0,2,2,11,Metro City,Semi-Furnished,2,Good,4300000
1082.0,3,2,1,Tier-1 City,Unfurnished,0,Good,3150000
1500.0,2,2,15,Metro City,Semi-Furnished,1,Good,8800000
940.0,2,2,23,Metro City,Fully Furnished,1,Good,4800000
3000.0,3,3,20,Metro City,Semi-Furnished,1,Good,33800000
1033.0,3,2,16,Metro City,Unfurnished,0,Good,2550000
1246.0,2,2,10,Metro City,Unfurnished,2,Good,6450000
1120.0,4,4,25,Metro City,Fully Furnished,0,Good,17500000
1200.0,5,5,4,Metro City,Semi-Furnished,1,Good,26000000
1050.0,2,2,11,Tier-1 City,Semi-Furnished,2,Poor,4800000
1820.0,3,3,0,Metro City,Fully Furnished,1,Good,7700000
2400.0,4,4,15,Metro City,Unfurnished,1,Excellent,60000000
1200.0,2,2,5,Metro City,Unfurnished,2,Good,7000000
550.0,2,1,18,Tier-1 City,Semi-Furnished,2,Good,950000
1050.0,2,2,4,Metro City,Semi-Furnished,1,Excellent,4800000
1522.5,3,3,13,Metro City,Semi-Furnished,1,Excellent,6100000
1002.0,2,2,1,Metro City,Unfurnished,1,Poor,4000000
1200.0,3,2,16,Metro City,Unfurnished,2,Good,9800000
1500.0,3,3,16,Metro City,Semi-Furnished,1,Excellent,17000000
1200.0,2,2,2,Metro City,Unfurnished,1,Good,7000000
1385.0,3,2,1,Rural Area,Semi-Furnished,0,Excellent,750000
1135.0,2,2,7,Rural Area,Unfurnished,2,Good,500000
450.0,1,1,14,Metro City,Semi-Furnished,0,Good,900000
1165.0,2,2,5,Metro City,Fully Furnished,1,Good,9500000
1386.0,2,2,20,Metro City,Unfurnished,1,Poor,8500000
1100.0,2,2,6,Metro City,Semi-Furnished,2,Good,4700000
600.0,1,1,1,Metro City,Semi-Furnished,0,Good,3200000
502.0,1,1,21,Metro City,Semi-Furnished,2,Excellent,2500000
1190.0,2,2,12,Metro City,Unfurnished,1,Excellent,6800000
2800.0,3,3,8,Metro City,Semi-Furnished,1,Good,40000000
1250.0,2,2,1,Metro City,Unfurnished,1,Good,6000000
1549.0,3,3,0,Metro City,Fully Furnished,0,Excellent,8000000
1120.0,8,8,6,Metro City,Semi-Furnished,1,Good,15000000
1693.0,3,3,13,Metro City,Unfurnished,1,Excellent,5750000
1350.0,3,2,14,Tier-1 City,Semi-Furnished,1,Good,8550000
1238.0,2,2,22,Metro City,Semi-Furnished,2,Excellent,6700000
1075.0,3,2,2,Tier-1 City,Semi-Furnished,2,Excellent,2600000
1175.0,2,2,2,Metro City,Semi-Furnished,1,Good,4200000
750.0,1,1,5,Tier-1 City,Unfurnished,1,Good,2900000
1530.0,3,3,12,Tier-1 City,Semi-Furnished,1,Good,2450000
1200.0,2,2,9,Tier-2 City,Unfurnished,0,Good,2300000
1660.4,4,4,7,Metro City,Semi-Furnished,1,Good,21100000
1200.0,4,4,20,Metro City,Fully Furnished,2,Excellent,20000000
1225.0,2,2,2,Tier-1 City,Semi-Furnished,1,Good,2850000
1500.0,5,5,6,Metro City,Fully Furnished,1,Excellent,26500000
1405.0,2,2,8,Metro City,Fully Furnished,0,Excellent,5050000
1200.0,3,2,2,Tier-1 City,Semi-Furnished,2,Excellent,4400000
1920.0,3,3,9,Metro City,Unfurnished,1,Excellent,15000000
2215.0,3,4,4,Metro City,Fully Furnished,2,Good,15000000
850.0,2,2,4,Metro City,Semi-Furnished,3,Poor,2600000
1583.0,3,3,17,Metro City,Semi-Furnished,1,Excellent,7050000
